	subsidiaryId.value	company.value	industry.value	starttime.value	industry2.value	companyLabel.xml:lang	companyLabel.value	subsidiaryIdLabel.xml:lang	subsidiaryIdLabel.value	industryLabel.xml:lang	industryLabel.value	industry2Label.xml:lang	industry2Label.value
1580	http://www.wikidata.org/entity/Q7642733	http://www.wikidata.org/entity/Q341975	http://www.wikidata.org/entity/Q126793	1970-01-01T00:00:00Z	http://www.wikidata.org/entity/Q1295201	en	Acme Markets	en	Super Saver Foods	en	retail	en	grocery store
1581	http://www.wikidata.org/entity/Q7654233	http://www.wikidata.org/entity/Q372445	http://www.wikidata.org/entity/Q178512	2000-01-01T00:00:00Z		en	Nobina	en	Swebus Express	en	public transport		
1582	http://www.wikidata.org/entity/Q7654233	http://www.wikidata.org/entity/Q372445	http://www.wikidata.org/entity/Q178512	2000-01-01T00:00:00Z		en	Nobina	en	Swebus Express	en	public transport		
1583	http://www.wikidata.org/entity/Q7450241	http://www.wikidata.org/entity/Q4047452	http://www.wikidata.org/entity/Q97466080	2013-10-01T00:00:00Z		en	Proofpoint, Inc.	en	Sendmail, Inc.	en	computer security industry		
1584	http://www.wikidata.org/entity/Q7450241	http://www.wikidata.org/entity/Q4047452	http://www.wikidata.org/entity/Q97466080	2013-10-01T00:00:00Z		en	Proofpoint, Inc.	en	Sendmail, Inc.	en	computer security industry		
1585	http://www.wikidata.org/entity/Q7639482	http://www.wikidata.org/entity/Q5430190	http://www.wikidata.org/entity/Q3972943	2003-06-30T00:00:00Z		en	Stuff Limited	en	Sunday News	en	publishing		
1586	http://www.wikidata.org/entity/Q7642733	http://www.wikidata.org/entity/Q4745184	http://www.wikidata.org/entity/Q126793	1994-01-01T00:00:00Z	http://www.wikidata.org/entity/Q1295201	en	American Stores	en	Super Saver Foods	en	retail	en	grocery store
1587	http://www.wikidata.org/entity/Q7642733	http://www.wikidata.org/entity/Q2831861	http://www.wikidata.org/entity/Q126793	1999-01-01T00:00:00Z	http://www.wikidata.org/entity/Q1295201	en	Albertsons	en	Super Saver Foods	en	retail	en	grocery store
1588	http://www.wikidata.org/entity/Q7642733	http://www.wikidata.org/entity/Q2831861	http://www.wikidata.org/entity/Q126793	1999-01-01T00:00:00Z	http://www.wikidata.org/entity/Q1295201	en	Albertsons	en	Super Saver Foods	en	retail	en	grocery store
1589	http://www.wikidata.org/entity/Q7653490	http://www.wikidata.org/entity/Q2544479	http://www.wikidata.org/entity/Q862571	2011-01-01T00:00:00Z		en	Watco Companies	en	Swan Ranch Railroad	en	petroleum industry		
1590	http://www.wikidata.org/entity/Q7380542	http://www.wikidata.org/entity/Q1393218	http://www.wikidata.org/entity/Q340169	2007-05-01T00:00:00Z		en	Fairfax Media	en	Rural Press	en	media		
1591	http://www.wikidata.org/entity/Q7696329	http://www.wikidata.org/entity/Q4581905	http://www.wikidata.org/entity/Q177777	2004-03-15T00:00:00Z	http://www.wikidata.org/entity/Q178512	en	Telemark Bilruter	en	Telemark Kollektivtrafikk	en	logistics	en	public transport
1592	http://www.wikidata.org/entity/Q7696329	http://www.wikidata.org/entity/Q4581905	http://www.wikidata.org/entity/Q178512	2004-03-15T00:00:00Z	http://www.wikidata.org/entity/Q178512	en	Telemark Bilruter	en	Telemark Kollektivtrafikk	en	public transport	en	public transport
1593	http://www.wikidata.org/entity/Q7741290	http://www.wikidata.org/entity/Q6109309	http://www.wikidata.org/entity/Q749316	1988-01-01T00:00:00Z	http://www.wikidata.org/entity/Q4899370	en	J & J Snack Foods	en	The Icee Company	en	snack	en	beverage industry
1594	http://www.wikidata.org/entity/Q9561354	http://www.wikidata.org/entity/Q615788	http://www.wikidata.org/entity/Q1916382	1960-01-01T00:00:00Z		en	Grupo Abril	en	Abril Educação	en	media conglomerate		
1595	http://www.wikidata.org/entity/Q9561354	http://www.wikidata.org/entity/Q615788	http://www.wikidata.org/entity/Q1916382	1960-01-01T00:00:00Z		en	Grupo Abril	en	Abril Educação	en	media conglomerate		
1596	http://www.wikidata.org/entity/Q9561369	http://www.wikidata.org/entity/Q615788	http://www.wikidata.org/entity/Q1916382	1983-01-01T00:00:00Z		en	Grupo Abril	en	Abril Video	en	media conglomerate		
1597	http://www.wikidata.org/entity/Q9561369	http://www.wikidata.org/entity/Q615788	http://www.wikidata.org/entity/Q1916382	1983-01-01T00:00:00Z		en	Grupo Abril	en	Abril Video	en	media conglomerate		
1598	http://www.wikidata.org/entity/Q10266739	http://www.wikidata.org/entity/Q615788	http://www.wikidata.org/entity/Q1916382	1996-01-01T00:00:00Z		en	Grupo Abril	en	DirecTV Brasil	en	media conglomerate		
1599	http://www.wikidata.org/entity/Q10266739	http://www.wikidata.org/entity/Q615788	http://www.wikidata.org/entity/Q1916382	1996-01-01T00:00:00Z		en	Grupo Abril	en	DirecTV Brasil	en	media conglomerate		
1600	http://www.wikidata.org/entity/Q10268809	http://www.wikidata.org/entity/Q624375	http://www.wikidata.org/entity/Q126793	2013-02-01T00:00:00Z		en	CVS Health	en	Drogaria Onofre	en	retail		
1601	http://www.wikidata.org/entity/Q10268809	http://www.wikidata.org/entity/Q624375	http://www.wikidata.org/entity/Q126793	2013-02-01T00:00:00Z		en	CVS Health	en	Drogaria Onofre	en	retail		
1602	http://www.wikidata.org/entity/Q7601805	http://www.wikidata.org/entity/Q173395	http://www.wikidata.org/entity/Q25245117	2009-01-01T00:00:00Z	http://www.wikidata.org/entity/Q1546066	en	Cisco	en	Starent Networks		Q25245117	en	networking hardware
1603	http://www.wikidata.org/entity/Q7601805	http://www.wikidata.org/entity/Q173395	http://www.wikidata.org/entity/Q25245117	2009-01-01T00:00:00Z	http://www.wikidata.org/entity/Q1546066	en	Cisco	en	Starent Networks		Q25245117	en	networking hardware
1604	http://www.wikidata.org/entity/Q7833698	http://www.wikidata.org/entity/Q1151411	http://www.wikidata.org/entity/Q941594	1983-01-01T00:00:00Z		en	Gottlieb	en	Trans World Corporation	en	video game industry		
1605	http://www.wikidata.org/entity/Q7833698	http://www.wikidata.org/entity/Q1151411	http://www.wikidata.org/entity/Q19595701	1983-01-01T00:00:00Z		en	Gottlieb	en	Trans World Corporation	en	entertainment industry		
1606	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q11650	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications	en	electronics	en	information and communications technology
1607	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q43035	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications	en	electrical engineering	en	information and communications technology
1608	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q101333	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications	en	mechanical engineering	en	information and communications technology
1609	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q327092	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications	en	biomedical engineering	en	information and communications technology
1610	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q609131	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications	en	powertrain technology	en	information and communications technology
1611	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q778575	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications	en	conglomerate	en	information and communications technology
1612	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q1326885	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications	en	electrical industry	en	information and communications technology
1613	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q1786253	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications	en	power plant technology	en	information and communications technology
1614	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q6554101	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications	en	medical device	en	information and communications technology
1615	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q17177506	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications	en	lighting technique	en	information and communications technology
1616	http://www.wikidata.org/entity/Q7510892	http://www.wikidata.org/entity/Q81230	http://www.wikidata.org/entity/Q25245117	1998-01-01T00:00:00Z	http://www.wikidata.org/entity/Q5268834	en	Siemens	en	Siemens Communications		Q25245117	en	information and communications technology
1617	http://www.wikidata.org/entity/Q7969801	http://www.wikidata.org/entity/Q206921	http://www.wikidata.org/entity/Q507443	2000-01-01T00:00:00Z	http://www.wikidata.org/entity/Q507443	en	Pfizer	en	Warner–Lambert	en	pharmaceutical industry	en	pharmaceutical industry
1618	http://www.wikidata.org/entity/Q10711016	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q25245117	2021-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	United Group	en	WIND Hellas		Q25245117		Q25245117
1619	http://www.wikidata.org/entity/Q10711016	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q25245117	2021-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	United Group	en	WIND Hellas		Q25245117		Q25245117
1620	http://www.wikidata.org/entity/Q10711016	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q56611639	2021-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	United Group	en	WIND Hellas	en	media industry		Q25245117
1621	http://www.wikidata.org/entity/Q10711016	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q56611639	2021-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	United Group	en	WIND Hellas	en	media industry		Q25245117
1622	http://www.wikidata.org/entity/Q10711016	http://www.wikidata.org/entity/Q2553238	http://www.wikidata.org/entity/Q25245117	2007-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	Wind Telecom	en	WIND Hellas		Q25245117		Q25245117
1623	http://www.wikidata.org/entity/Q10711016	http://www.wikidata.org/entity/Q2553238	http://www.wikidata.org/entity/Q25245117	2007-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	Wind Telecom	en	WIND Hellas		Q25245117		Q25245117
1624	http://www.wikidata.org/entity/Q10852718	http://www.wikidata.org/entity/Q8069229	http://www.wikidata.org/entity/Q507619	2007-03-01T00:00:00Z	http://www.wikidata.org/entity/Q41958	en	Zensho Holdings	en	Jolly-Pasta	en	retail chain	en	foodservice
1625	http://www.wikidata.org/entity/Q7937522	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q25245117	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	United Group	en	Vivacom		Q25245117		Q25245117
1626	http://www.wikidata.org/entity/Q7937522	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q25245117	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	United Group	en	Vivacom		Q25245117		Q25245117
1627	http://www.wikidata.org/entity/Q7937522	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q56611639	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	United Group	en	Vivacom	en	media industry		Q25245117
1628	http://www.wikidata.org/entity/Q7937522	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q56611639	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	United Group	en	Vivacom	en	media industry		Q25245117
1629	http://www.wikidata.org/entity/Q7937522	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q25245117	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q56598901	en	United Group	en	Vivacom		Q25245117	en	mobile phone industry
1630	http://www.wikidata.org/entity/Q7937522	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q25245117	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q56598901	en	United Group	en	Vivacom		Q25245117	en	mobile phone industry
1631	http://www.wikidata.org/entity/Q7937522	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q56611639	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q56598901	en	United Group	en	Vivacom	en	media industry	en	mobile phone industry
1632	http://www.wikidata.org/entity/Q7937522	http://www.wikidata.org/entity/Q25245404	http://www.wikidata.org/entity/Q56611639	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q56598901	en	United Group	en	Vivacom	en	media industry	en	mobile phone industry
1633	http://www.wikidata.org/entity/Q7939288	http://www.wikidata.org/entity/Q935874	http://www.wikidata.org/entity/Q25245117	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	Monaco Telecom	en	Epic Malta		Q25245117		Q25245117
1634	http://www.wikidata.org/entity/Q7939288	http://www.wikidata.org/entity/Q935874	http://www.wikidata.org/entity/Q25245117	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	Monaco Telecom	en	Epic Malta		Q25245117		Q25245117
1635	http://www.wikidata.org/entity/Q7939288	http://www.wikidata.org/entity/Q935874	http://www.wikidata.org/entity/Q56598901	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	Monaco Telecom	en	Epic Malta	en	mobile phone industry		Q25245117
1636	http://www.wikidata.org/entity/Q7939288	http://www.wikidata.org/entity/Q935874	http://www.wikidata.org/entity/Q56598901	2020-01-01T00:00:00Z	http://www.wikidata.org/entity/Q25245117	en	Monaco Telecom	en	Epic Malta	en	mobile phone industry		Q25245117
1637	http://www.wikidata.org/entity/Q7941609	http://www.wikidata.org/entity/Q1508234	http://www.wikidata.org/entity/Q126793	1997-01-01T00:00:00Z	http://www.wikidata.org/entity/Q126793	en	Safeway	en	Vons	en	retail	en	retail
1638	http://www.wikidata.org/entity/Q7941609	http://www.wikidata.org/entity/Q1508234	http://www.wikidata.org/entity/Q126793	1997-01-01T00:00:00Z	http://www.wikidata.org/entity/Q126793	en	Safeway	en	Vons	en	retail	en	retail
1639	http://www.wikidata.org/entity/Q7941609	http://www.wikidata.org/entity/Q5635877	http://www.wikidata.org/entity/Q837171	1969-01-01T00:00:00Z	http://www.wikidata.org/entity/Q126793	en	HSBC Finance	en	Vons	en	financial services	en	retail
1640	http://www.wikidata.org/entity/Q7941609	http://www.wikidata.org/entity/Q2831861	http://www.wikidata.org/entity/Q126793	2015-01-01T00:00:00Z	http://www.wikidata.org/entity/Q126793	en	Albertsons	en	Vons	en	retail	en	retail
1641	http://www.wikidata.org/entity/Q7941609	http://www.wikidata.org/entity/Q2831861	http://www.wikidata.org/entity/Q126793	2015-01-01T00:00:00Z	http://www.wikidata.org/entity/Q126793	en	Albertsons	en	Vons	en	retail	en	retail
1642	http://www.wikidata.org/entity/Q7959446	http://www.wikidata.org/entity/Q6772977	http://www.wikidata.org/entity/Q1495452	1988-01-01T00:00:00Z	http://www.wikidata.org/entity/Q30915455	en	Marriott Corporation	en	Wag's	en	hospitality industry	en	casual dining
1643	http://www.wikidata.org/entity/Q7959446	http://www.wikidata.org/entity/Q6772977	http://www.wikidata.org/entity/Q1495452	1988-01-01T00:00:00Z	http://www.wikidata.org/entity/Q30915455	en	Marriott Corporation	en	Wag's	en	hospitality industry	en	casual dining
1644	http://www.wikidata.org/entity/Q10272801	http://www.wikidata.org/entity/Q614283	http://www.wikidata.org/entity/Q1916382	2001-01-01T00:00:00Z		en	Grupo Globo	en	Endemol Shine Brasil	en	media conglomerate		
1645	http://www.wikidata.org/entity/Q10601542	http://www.wikidata.org/entity/Q372445	http://www.wikidata.org/entity/Q178512	2000-01-01T00:00:00Z		en	Nobina	en	Nobina Sverige	en	public transport		
1646	http://www.wikidata.org/entity/Q10601542	http://www.wikidata.org/entity/Q372445	http://www.wikidata.org/entity/Q178512	2000-01-01T00:00:00Z		en	Nobina	en	Nobina Sverige	en	public transport		
1647	http://www.wikidata.org/entity/Q7984204	http://www.wikidata.org/entity/Q1141267	http://www.wikidata.org/entity/Q56611639	1996-01-01T00:00:00Z		en	Thomson Reuters	en	West	en	media industry		
1648	http://www.wikidata.org/entity/Q7989031	http://www.wikidata.org/entity/Q1141267	http://www.wikidata.org/entity/Q56611639	1996-01-01T00:00:00Z	http://www.wikidata.org/entity/Q3972943	en	Thomson Reuters	en	Westlaw	en	media industry	en	publishing
1649	http://www.wikidata.org/entity/Q8051998	http://www.wikidata.org/entity/Q2544479	http://www.wikidata.org/entity/Q862571	2005-01-01T00:00:00Z		en	Watco Companies	en	Yellowstone Valley Railroad	en	petroleum industry		
1650	http://www.wikidata.org/entity/Q10358198	http://www.wikidata.org/entity/Q615788	http://www.wikidata.org/entity/Q1916382	2003-01-01T00:00:00Z		en	Grupo Abril	en	Eletromídia	en	media conglomerate		
1651	http://www.wikidata.org/entity/Q10358198	http://www.wikidata.org/entity/Q615788	http://www.wikidata.org/entity/Q1916382	2003-01-01T00:00:00Z		en	Grupo Abril	en	Eletromídia	en	media conglomerate		
1652	http://www.wikidata.org/entity/Q8065305	http://www.wikidata.org/entity/Q7512923	http://www.wikidata.org/entity/Q126793	2014-05-29T00:00:00Z	http://www.wikidata.org/entity/Q126793	en	Signet Jewelers Limited	en	Zale Corporation	en	retail	en	retail
1653	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q11650	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	electronics	en	asset management
1654	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q11650	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	electronics	en	asset management
1655	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q11661	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	information technology	en	asset management
1656	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q11661	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	information technology	en	asset management
1657	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q269415	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	digital distribution	en	asset management
1658	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q269415	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	digital distribution	en	asset management
1659	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q581105	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	consumer electronics	en	asset management
1660	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q581105	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	consumer electronics	en	asset management
1661	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q638608	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	software development	en	asset management
1662	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q638608	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	software development	en	asset management
1663	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q880371	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	software industry	en	asset management
1664	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q880371	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	software industry	en	asset management
1665	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q56598901	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	mobile phone industry	en	asset management
1666	http://www.wikidata.org/entity/Q8084438	http://www.wikidata.org/entity/Q312	http://www.wikidata.org/entity/Q56598901	2005-01-01T00:00:00Z	http://www.wikidata.org/entity/Q873442	en	Apple	en	Braeburn Capital	en	mobile phone industry	en	asset management
1667	http://www.wikidata.org/entity/Q11290253	http://www.wikidata.org/entity/Q11290252	http://www.wikidata.org/entity/Q126793	2002-03-29T00:00:00Z		en	EDION	en	EDION EAST Corporation	en	retail		
1668	http://www.wikidata.org/entity/Q11290253	http://www.wikidata.org/entity/Q11290252	http://www.wikidata.org/entity/Q126793	2002-03-29T00:00:00Z		en	EDION	en	EDION EAST Corporation	en	retail		
1669	http://www.wikidata.org/entity/Q11290255	http://www.wikidata.org/entity/Q11290252	http://www.wikidata.org/entity/Q126793	2002-03-29T00:00:00Z		en	EDION		Q11290255	en	retail		
1670	http://www.wikidata.org/entity/Q11290255	http://www.wikidata.org/entity/Q11290252	http://www.wikidata.org/entity/Q126793	2002-03-29T00:00:00Z		en	EDION		Q11290255	en	retail		
1671	http://www.wikidata.org/entity/Q7672337	http://www.wikidata.org/entity/Q5430190	http://www.wikidata.org/entity/Q3972943	2003-06-30T00:00:00Z		en	Stuff Limited	en	TV Guide	en	publishing		
1672	http://www.wikidata.org/entity/Q7865623	http://www.wikidata.org/entity/Q5570348	http://www.wikidata.org/entity/Q7397	2016-01-01T00:00:00Z		en	Global Graphics	en	URW Type Foundry	en	software		
1673	http://www.wikidata.org/entity/Q7866412	http://www.wikidata.org/entity/Q8046013	http://www.wikidata.org/entity/Q83698112	2005-01-01T00:00:00Z		en	Yellow Corporation	en	USF Reddaway	en	trucking industry		
1674	http://www.wikidata.org/entity/Q11080923	http://www.wikidata.org/entity/Q5895075	http://www.wikidata.org/entity/Q418	2014-01-01T00:00:00Z	http://www.wikidata.org/entity/Q418	en	HKT	en	Sun Mobile Limited	en	telecommunication	en	telecommunication
1675	http://www.wikidata.org/entity/Q10876765	http://www.wikidata.org/entity/Q979615	http://www.wikidata.org/entity/Q385378	2007-01-01T00:00:00Z	http://www.wikidata.org/entity/Q385378	en	China Railway Group Limited	en	China Railway No.2 Engineering Group Co., Ltd.	en	construction	en	construction
1676	http://www.wikidata.org/entity/Q10876765	http://www.wikidata.org/entity/Q979615	http://www.wikidata.org/entity/Q385378	2007-01-01T00:00:00Z	http://www.wikidata.org/entity/Q385378	en	China Railway Group Limited	en	China Railway No.2 Engineering Group Co., Ltd.	en	construction	en	construction
1677	http://www.wikidata.org/entity/Q10876765	http://www.wikidata.org/entity/Q20051446	http://www.wikidata.org/entity/Q219577	1990-01-01T00:00:00Z	http://www.wikidata.org/entity/Q385378	en	China Railway Engineering Corporation	en	China Railway No.2 Engineering Group Co., Ltd.	en	holding company	en	construction
1678	http://www.wikidata.org/entity/Q11341448	http://www.wikidata.org/entity/Q8069229	http://www.wikidata.org/entity/Q507619	2012-11-01T00:00:00Z		en	Zensho Holdings	en	Joy Mart	en	retail chain		
1679	http://www.wikidata.org/entity/Q11344441	http://www.wikidata.org/entity/Q1521910	http://www.wikidata.org/entity/Q126793	1994-01-01T00:00:00Z	http://www.wikidata.org/entity/Q57262286	en	Hallmark Cards	en	Monogram models	en	retail	en	toy industry
1680	http://www.wikidata.org/entity/Q11506786	http://www.wikidata.org/entity/Q19923099	http://www.wikidata.org/entity/Q11661	2015-11-01T00:00:00Z		en	Hewlett Packard Enterprise	en	Hewlett-Packard Japan	en	information technology		
1681	http://www.wikidata.org/entity/Q11506786	http://www.wikidata.org/entity/Q19923099	http://www.wikidata.org/entity/Q11661	2015-11-01T00:00:00Z		en	Hewlett Packard Enterprise	en	Hewlett-Packard Japan	en	information technology		
1682	http://www.wikidata.org/entity/Q11506786	http://www.wikidata.org/entity/Q19923099	http://www.wikidata.org/entity/Q1666934	2015-11-01T00:00:00Z		en	Hewlett Packard Enterprise	en	Hewlett-Packard Japan	en	International Standard Industrial Classification		
1683	http://www.wikidata.org/entity/Q11506786	http://www.wikidata.org/entity/Q19923099	http://www.wikidata.org/entity/Q1666934	2015-11-01T00:00:00Z		en	Hewlett Packard Enterprise	en	Hewlett-Packard Japan	en	International Standard Industrial Classification		
1684	http://www.wikidata.org/entity/Q11506786	http://www.wikidata.org/entity/Q1779684	http://www.wikidata.org/entity/Q11661	1963-01-01T00:00:00Z		en	Yokogawa Electric	en	Hewlett-Packard Japan	en	information technology		
1685	http://www.wikidata.org/entity/Q11506786	http://www.wikidata.org/entity/Q1779684	http://www.wikidata.org/entity/Q11661	1963-01-01T00:00:00Z		en	Yokogawa Electric	en	Hewlett-Packard Japan	en	information technology		
1686	http://www.wikidata.org/entity/Q11506786	http://www.wikidata.org/entity/Q1779684	http://www.wikidata.org/entity/Q3749263	1963-01-01T00:00:00Z		en	Yokogawa Electric	en	Hewlett-Packard Japan	en	electrical device		
1687	http://www.wikidata.org/entity/Q11506786	http://www.wikidata.org/entity/Q1779684	http://www.wikidata.org/entity/Q3749263	1963-01-01T00:00:00Z		en	Yokogawa Electric	en	Hewlett-Packard Japan	en	electrical device		
1688	http://www.wikidata.org/entity/Q11071241	http://www.wikidata.org/entity/Q3079736	http://www.wikidata.org/entity/Q778575	1994-01-01T00:00:00Z		en	Fosun International Limited	en	Fosun Pharmaceutical	en	conglomerate		
1689	http://www.wikidata.org/entity/Q11071241	http://www.wikidata.org/entity/Q3079736	http://www.wikidata.org/entity/Q778575	1994-01-01T00:00:00Z		en	Fosun International Limited	en	Fosun Pharmaceutical	en	conglomerate		
1690	http://www.wikidata.org/entity/Q11524080	http://www.wikidata.org/entity/Q11290252	http://www.wikidata.org/entity/Q126793	2007-10-19T00:00:00Z		en	EDION	en	Tokyo Edion	en	retail		
1691	http://www.wikidata.org/entity/Q11524080	http://www.wikidata.org/entity/Q11290252	http://www.wikidata.org/entity/Q126793	2007-10-19T00:00:00Z		en	EDION	en	Tokyo Edion	en	retail		
1692	http://www.wikidata.org/entity/Q11302052	http://www.wikidata.org/entity/Q4903531	http://www.wikidata.org/entity/Q126793	2022-08-31T00:00:00Z		en	Bic Camera	en	Kojima	en	retail		
1693	http://www.wikidata.org/entity/Q11302052	http://www.wikidata.org/entity/Q4903531	http://www.wikidata.org/entity/Q126793	2022-08-31T00:00:00Z		en	Bic Camera	en	Kojima	en	retail		
1694	http://www.wikidata.org/entity/Q11301951	http://www.wikidata.org/entity/Q8069229	http://www.wikidata.org/entity/Q507619	2020-02-20T00:00:00Z		en	Zensho Holdings	en	Coco’s Japan	en	retail chain		
1695	http://www.wikidata.org/entity/Q11302052	http://www.wikidata.org/entity/Q4903531	http://www.wikidata.org/entity/Q126793	2012-05-01T00:00:00Z		en	Bic Camera	en	Kojima	en	retail		
